user_id,username,user_display_name,tweet_id,full_text,created_at,sentiment_label,cleaned_text,after_slang_text,underscore_negation_text,swap_negation_text,final_negation_text,after_stopwords_text,after_stemming_text,preprocessed_text,compound_score,positive_score,negative_score,inset_label
1.1678e+18,_chaubacca,_chaunnamon,1.82918e+18,"pengen pindah ke tempat yang jauh entah itu luar kota atau luar negeri, buat ninggalin orang-orang yang udah nyakitin gue sama ibu gue. fuck u all🖕",Thu Aug 29 15:35:31 +0000 2024,netral,pengen pindah ke tempat yang jauh entah itu luar kota atau luar negeri buat ninggalin orang orang yang udah nyakitin gue sama ibu gue fuck u all,pengin pindah ke tempat yang jauh entah itu luar kota atau luar negeri buat meninggalkan orang orang yang sudah nyakitin saya sama ibu saya fuck kamu all,pengin pindah ke tempat yang jauh entah itu luar kota atau luar negeri buat meninggalkan orang orang yang sudah nyakitin saya sama ibu saya fuck kamu all,pengin pindah ke tempat yang jauh entah itu luar kota atau luar negeri buat meninggalkan orang orang yang sudah nyakitin saya sama ibu saya fuck kamu all,pengin pindah ke tempat yang jauh entah itu luar kota atau luar negeri buat meninggalkan orang orang yang sudah nyakitin saya sama ibu saya fuck kamu all,pengin pindah kota negeri meninggalkan orang orang nyakitin fuck all,pengin pindah kota negeri tinggal orang orang nyakitin fuck all,pengin pindah kota negeri tinggal orang orang nyakitin fuck all,-0.4929,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}","{'neg': 0.727, 'neu': 0.273, 'pos': 0.0, 'compound': -0.9517}",negatif
248143149.0,08_points,Ready Set Doodle,1.83742e+18,"Lucu banget, situ yang setuju ibu kota dipindah, eh, malah situ juga yang ogah-ogahan pindah ke sana. 🤣 *ketawa sambil berguling-guling*",Sat Sep 21 09:02:28 +0000 2024,negatif,lucu banget situ yang setuju ibu kota dipindah eh malah situ juga yang ogah ogahan pindah ke sana ketawa sambil berguling guling,lucu banget situ yang setuju ibu kota dipindah eh bahkan situ juga yang tidak mau ogahan pindah ke sana ketawa sambil berguling guling,lucu banget situ yang setuju ibu kota dipindah eh bahkan situ juga yang tidak_mau ogahan pindah ke sana ketawa sambil berguling guling,"lucu banget situ yang setuju ibu kota dipindah eh bahkan situ juga yang enggan, sungkan ogahan pindah ke sana ketawa sambil berguling guling","lucu banget situ yang setuju ibu kota dipindah eh bahkan situ juga yang enggan, sungkan ogahan pindah ke sana ketawa sambil berguling guling","lucu banget situ setuju kota dipindah eh situ enggan, sungkan ogahan pindah ketawa berguling guling",lucu banget situ tuju kota pindah eh situ enggan sungkan ogah pindah ketawa guling guling,lucu banget situ tuju kota pindah eh situ enggan sungkan ogah pindah ketawa guling guling,-0.03389999999999993,"{'neg': 0.0, 'neu': 0.321, 'pos': 0.679, 'compound': 0.9584}","{'neg': 0.891, 'neu': 0.109, 'pos': 0.0, 'compound': -0.9923}",negatif
1.09424e+18,arikprJFS,arikpr,1.83025e+18,"Beban Keuangan: Pemindahan ibu kota merupakan proyek besar yang membutuhkan dana yang sangat besar. Ketika kondisi ekonomi sedang sulit, proyek ini dapat membebani anggaran negara &amp; mengalihkan anggaran dari sektor-sektor lain yg lebih mendesak, seperti pendidikan &amp; kesehatan. https://t.co/CJ9kLjBlXu",Sun Sep 01 14:16:31 +0000 2024,negatif,beban keuangan pemindahan ibu kota merupakan proyek besar yang membutuhkan dana yang sangat besar ketika kondisi ekonomi sedang sulit proyek ini dapat membebani anggaran negara amp mengalihkan anggaran dari sektor sektor lain yg lebih mendesak seperti pendidikan amp kesehatan,beban keuangan pemindahan ibu kota merupakan proyek besar yang membutuhkan dana yang sangat besar ketika kondisi ekonomi sedang sulit proyek ini dapat membebani anggaran negara amp mengalihkan anggaran dari sektor sektor lain yang lebih mendesak seperti pendidikan amp kesehatan,beban keuangan pemindahan ibu kota merupakan proyek besar yang membutuhkan dana yang sangat besar ketika kondisi ekonomi sedang sulit proyek ini dapat membebani anggaran negara amp mengalihkan anggaran dari sektor sektor lain yang lebih mendesak seperti pendidikan amp kesehatan,beban keuangan pemindahan ibu kota merupakan proyek besar yang membutuhkan dana yang sangat besar ketika kondisi ekonomi sedang sulit proyek ini dapat membebani anggaran negara amp mengalihkan anggaran dari sektor sektor lain yang lebih mendesak seperti pendidikan amp kesehatan,beban keuangan pemindahan ibu kota merupakan proyek besar yang membutuhkan dana yang sangat besar ketika kondisi ekonomi sedang sulit proyek ini dapat membebani anggaran negara amp mengalihkan anggaran dari sektor sektor lain yang lebih mendesak seperti pendidikan amp kesehatan,beban keuangan pemindahan kota proyek membutuhkan dana kondisi ekonomi sulit proyek membebani anggaran negara amp mengalihkan anggaran sektor sektor mendesak pendidikan amp kesehatan,beban uang pindah kota proyek butuh dana kondisi ekonomi sulit proyek beban anggar negara amp alih anggar sektor sektor desak didik amp sehat,beban uang pindah kota proyek butuh dana kondisi ekonomi sulit proyek beban anggar negara amp alih anggar sektor sektor desak didik amp sehat,-0.010000000000000009,"{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.9799}","{'neg': 0.7, 'neu': 0.3, 'pos': 0.0, 'compound': -0.9899}",negatif
1.76239e+18,Jumadi25173458,Jumadi25,1.83745e+18,"@Kanseulir Lah emang ibukota mau pindah..??

Yg mau pindah cuma satu org aja.. itu orgnya sampai ngantor disana yg lain mah ogah..😂🤣",Sat Sep 21 11:18:32 +0000 2024,negatif,"lah emang ibukota mau pindah  yg mau pindah cuma satu org aja itu orgnya sampai ngantor disana yg lain mah ogah",lah memang ibukota mau pindah yang mau pindah cuma satu orang saja itu orgnya sampai ngantor disana yang lain mah tidak mau,lah memang ibukota mau pindah yang mau pindah cuma satu orang saja itu orgnya sampai ngantor disana yang lain mah tidak_mau,"lah memang ibukota mau pindah yang mau pindah cuma satu orang saja itu orgnya sampai ngantor disana yang lain mah enggan, sungkan","lah memang ibukota mau pindah yang mau pindah cuma satu orang saja itu orgnya sampai ngantor disana yang lain mah enggan, sungkan","ibukota pindah pindah orang orgnya ngantor disana mah enggan, sungkan",ibukota pindah pindah orang orgnya ngantor sana mah enggan sungkan,ibukota pindah pindah orang orgnya ngantor sana mah enggan sungkan,-0.5094,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}","{'neg': 0.76, 'neu': 0.24, 'pos': 0.0, 'compound': -0.9682}",negatif
1.41344e+18,GrizelleJovank4,J-Grizelle,1.83295e+18,"IKN Akan dil Lanjutkan di Masa Pemerintahan Presiden Prabowo Subianto.
-
#Indonesia #IndonesiaMaju #IKN #IbuKotaNusantara #Kalimantan #KalimantanTimur #PapuaBarat #PapuaBaratDaya https://t.co/GdWEcNRwhc",Mon Sep 09 01:05:46 +0000 2024,netral,"ibukota negara baru akan dil lanjutkan di masa pemerintahan presiden prabowo subianto  ",ibukota negara baru akan dil lanjutkan di masa pemerintahan presiden prabowo subianto,ibukota negara baru akan dil lanjutkan di masa pemerintahan presiden prabowo subianto,ibukota negara baru akan dil lanjutkan di masa pemerintahan presiden prabowo subianto,ibukota negara baru akan dil lanjutkan di masa pemerintahan presiden prabowo subianto,ibukota negara dil lanjutkan pemerintahan presiden prabowo subianto,ibukota negara dil lanjut perintah presiden prabowo subianto,ibukota negara dil lanjut perintah presiden prabowo subianto,0.0,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7906}","{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.7906}",netral
1473292124.0,at_FREDERICH,Frederich Andry T.,1.81678e+18,"@kompascom Kemungkinan, Joko W mau #menggertak (mengancam) Prabowo S agar tidak macam-macam &amp; mengikuti keinginan Joko W... Apalagi hal pemindahan Ibukota RI ke Kalimantan &amp; perlakuan terhadap Gibran R. 🥵",Fri Jul 26 10:13:30 +0000 2024,negatif,kemungkinan joko w mau mengancam prabowo s agar tidak macam macam amp mengikuti keinginan joko w apalagi hal pemindahan ibukota ri ke kalimantan amp perlakuan terhadap gibran r,kemungkinan joko saya mau mengancam prabowo sih agar tidak macam macam amp mengikuti keinginan joko saya apalagi hal pemindahan ibukota ri ke kalimantan amp perlakuan terhadap gibran r,kemungkinan joko saya mau mengancam prabowo sih agar tidak_macam macam amp mengikuti keinginan joko saya apalagi hal pemindahan ibukota ri ke kalimantan amp perlakuan terhadap gibran r,kemungkinan joko saya mau mengancam prabowo sih agar tidak_macam macam amp mengikuti keinginan joko saya apalagi hal pemindahan ibukota ri ke kalimantan amp perlakuan terhadap gibran r,kemungkinan joko saya mau mengancam prabowo sih agar tidak macam macam amp mengikuti keinginan joko saya apalagi hal pemindahan ibukota ri ke kalimantan amp perlakuan terhadap gibran r,joko mengancam prabowo sih amp mengikuti joko pemindahan ibukota ri kalimantan amp perlakuan gibran r,joko ancam prabowo sih amp ikut joko pindah ibukota ri kalimantan amp laku gibran r,joko ancam prabowo sih amp ikut joko pindah ibukota ri kalimantan amp laku gibran r,-0.6825,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}","{'neg': 0.542, 'neu': 0.458, 'pos': 0.0, 'compound': -0.9325}",negatif
226140504.0,Poldakaltim,Polda Kaltim,1.83628e+18,"Musrenbang Desa Padang Jaya Bahas RKPDes 2025, Fokus pada Pembangunan Berkelanjutan
.
.
.
#polri #divhumas #poldakaltim #Kaltim #IKN #Ibukotanusantara #Mahakam https://t.co/FkTXaHlAU9",Wed Sep 18 06:00:01 +0000 2024,netral,"musrenbang desa padang jaya bahas rkpdes fokus pada pembangunan berkelanjutan   ",musrenbang desa padang jaya bahas rkpdes fokus pada pembangunan berkelanjutan,musrenbang desa padang jaya bahas rkpdes fokus pada pembangunan berkelanjutan,musrenbang desa padang jaya bahas rkpdes fokus pada pembangunan berkelanjutan,musrenbang desa padang jaya bahas rkpdes fokus pada pembangunan berkelanjutan,musrenbang desa padang jaya bahas rkpdes fokus pembangunan berkelanjutan,musrenbang desa padang jaya bahas rkpdes fokus bangun lanjut,musrenbang desa padang jaya bahas rkpdes fokus bangun lanjut,0.06820000000000004,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.9432}","{'neg': 0.562, 'neu': 0.438, 'pos': 0.0, 'compound': -0.875}",positif
1.83239e+18,ardi_fajri200,Ardi Fajri,1.83485e+18,"@abangbelneg Pindah ibu kota, membawa kita ke era baru yang lebih eco-chic",Sat Sep 14 07:15:21 +0000 2024,positif,pindah ibu kota membawa kita ke era baru yang lebih eco chic,pindah ibu kota membawa kita ke era baru yang lebih eco chic,pindah ibu kota membawa kita ke era baru yang lebih eco chic,pindah ibu kota membawa kita ke era baru yang lebih eco chic,pindah ibu kota membawa kita ke era baru yang lebih eco chic,pindah kota membawa era eco chic,pindah kota bawa era eco chic,pindah kota bawa era eco chic,0.0,"{'neg': 0.0, 'neu': 0.231, 'pos': 0.769, 'compound': 0.875}","{'neg': 0.769, 'neu': 0.231, 'pos': 0.0, 'compound': -0.875}",netral
118646322.0,Bisniscom,Bisnis.com,1.82688e+18,"Raja Jawa Ini 'Sewakan' Wilayah ke VOC, Pindah Ibu Kota, Hingga Negara Bubar https://t.co/MtBpkDhI7v",Fri Aug 23 07:14:09 +0000 2024,netral,raja jawa ini sewakan wilayah ke voc pindah ibu kota hingga negara bubar,raja jawa ini sewakan wilayah ke voc pindah ibu kota hingga negara bubar,raja jawa ini sewakan wilayah ke voc pindah ibu kota hingga negara bubar,raja jawa ini sewakan wilayah ke voc pindah ibu kota hingga negara bubar,raja jawa ini sewakan wilayah ke voc pindah ibu kota hingga negara bubar,raja jawa sewakan wilayah voc pindah kota negara bubar,raja jawa sewa wilayah voc pindah kota negara bubar,raja jawa sewa wilayah voc pindah kota negara bubar,-0.46840000000000004,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.25}","{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.7184}",negatif
1.55239e+18,tambuner,Tambuner,1.83977e+18,@realfedinuril Bung Karno ingin pindah ibukota atau engga udah ga relevan. Pindah ibukota itu keharusan. Faktanya beban Jakarta sudah terlalu berat.,Fri Sep 27 21:03:07 +0000 2024,positif,bung karno ingin pindah ibukota atau engga udah ga relevan pindah ibukota itu keharusan faktanya beban jakarta sudah terlalu berat,bung karno ingin pindah ibukota atau tidak sudah tidak relevan pindah ibukota itu keharusan faktanya beban jakarta sudah terlalu berat,bung karno ingin pindah ibukota atau tidak_sudah tidak_relevan pindah ibukota itu keharusan faktanya beban jakarta sudah terlalu berat,"bung karno ingin pindah ibukota atau belum, mulai tidak_relevan pindah ibukota itu keharusan faktanya beban jakarta sudah terlalu berat","bung karno ingin pindah ibukota atau belum, mulai tidak relevan pindah ibukota itu keharusan faktanya beban jakarta sudah terlalu berat","karno pindah ibukota belum, relevan pindah ibukota keharusan faktanya beban jakarta berat",karno pindah ibukota belum relevan pindah ibukota harus fakta beban jakarta berat,karno pindah ibukota belum relevan pindah ibukota harus fakta beban jakarta berat,-0.5211,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4588}","{'neg': 0.774, 'neu': 0.226, 'pos': 0.0, 'compound': -0.9799}",negatif
1.5953e+18,BonexMohe,Bonex Arema,1.84074e+18,"@jokowi Pak moelyo-no tdk betah di IKN ? Kemarin statemen nya mau tinggal di IKN selama 40 hari,isuk delai sore tempe",Mon Sep 30 13:03:23 +0000 2024,negatif,pak moelyo no tdk betah di ibukota negara baru kemarin statemen nya mau tinggal di ibukota negara baru selama hari isuk delai sore tempe,pak moelyo nomor tidak betah di ibukota negara baru kemarin statemen nya mau tinggal di ibukota negara baru selama hari isuk delai sore tempe,pak moelyo nomor tidak_betah di ibukota negara baru kemarin statemen nya mau tinggal di ibukota negara baru selama hari isuk delai sore tempe,pak moelyo nomor tidak_betah di ibukota negara baru kemarin statemen nya mau tinggal di ibukota negara baru selama hari isuk delai sore tempe,pak moelyo nomor tidak betah di ibukota negara baru kemarin statemen nya mau tinggal di ibukota negara baru selama hari isuk delai sore tempe,moelyo nomor betah ibukota negara kemarin statemen nya tinggal ibukota negara isuk delai sore tempe,moelyo nomor betah ibukota negara kemarin statemen nya tinggal ibukota negara isuk dai sore tempe,moelyo nomor betah ibukota negara kemarin statemen nya tinggal ibukota negara isuk dai sore tempe,-0.36240000000000006,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.25}","{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.6124}",negatif
9.60249e+17,ebonXboy,ebonX ,1.84062e+18,"@BebySoSweet pemerintah terlalu gegabah, grasa grusu, tidak pruden, telah mengesahkan Undang-Undang Nomor 2 Tahun 2024 tentang Daerah Khusus Jakarta

sementara IKN Nusantara belum berfungsi

Indonesia kehilangan status ibukota Negara ('the nation’s capitalless’)
https://t.co/itE9Z3UbM8",Mon Sep 30 05:28:48 +0000 2024,negatif,"pemerintah terlalu gegabah grasa grusu tidak pruden telah mengesahkan undang undang nomor tahun tentang daerah khusus jakarta sementara ibukota negara baru nusantara belum berfungsi indonesia kehilangan status ibukota negara the nation s capitalless ",pemerintah terlalu gegabah grasa grusu tidak pruden telah mengesahkan undang undang nomor tahun tentang daerah khusus jakarta sementara ibukota negara baru nusantara belum berfungsi indonesia kehilangan status ibukota negara the nation sih capitalless,pemerintah terlalu gegabah grasa grusu tidak_pruden telah mengesahkan undang undang nomor tahun tentang daerah khusus jakarta sementara ibukota negara baru nusantara belum_berfungsi indonesia kehilangan status ibukota negara the nation sih capitalless,pemerintah terlalu gegabah grasa grusu tidak_pruden telah mengesahkan undang undang nomor tahun tentang daerah khusus jakarta sementara ibukota negara baru nusantara belum_berfungsi indonesia kehilangan status ibukota negara the nation sih capitalless,pemerintah terlalu gegabah grasa grusu tidak pruden telah mengesahkan undang undang nomor tahun tentang daerah khusus jakarta sementara ibukota negara baru nusantara belum berfungsi indonesia kehilangan status ibukota negara the nation sih capitalless,pemerintah gegabah grasa grusu pruden mengesahkan undang undang nomor daerah khusus jakarta ibukota negara nusantara berfungsi indonesia kehilangan status ibukota negara the nation sih capitalless,perintah gegabah grasa grusu pruden kesah undang undang nomor daerah khusus jakarta ibukota negara nusantara fungsi indonesia hilang status ibukota negara the nation sih capitalless,perintah gegabah grasa grusu pruden kesah undang undang nomor daerah khusus jakarta ibukota negara nusantara fungsi indonesia hilang status ibukota negara the nation sih capitalless,0.0,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.9186}","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.9186}",netral
2469304610.0,Katzzz_,Katz 🇮🇩🇵🇸,1.84037e+18,"Giliran gatot katanya rakyat yg minta, rakyat minta ga macet, ga mahal pajak, bpjs ga ribet dan berkualitas pelayanannya, akses jalan bagus, akses listrik rata, akses pendidikan mudah, akses internet mudah, GA minta ibu kota baru!!!!!!!!!!!",Sun Sep 29 12:38:04 +0000 2024,negatif,giliran gatot katanya rakyat yg minta rakyat minta ga macet ga mahal pajak bpjs ga ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah ga minta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta tidak macet tidak mahal pajak bpjs tidak ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak meminta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta tidak_macet tidak_mahal pajak bpjs tidak_ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak_meminta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta lancar tidak_mahal pajak bpjs tidak_ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak_meminta ibu kota baru,giliran gagal total katanya rakyat yang meminta rakyat meminta lancar tidak mahal pajak bpjs tidak ribet dan berkualitas pelayanannya akses jalan bagus akses listrik rata akses pendidikan mudah akses internet mudah tidak meminta ibu kota baru,giliran gagal total rakyat rakyat lancar mahal pajak bpjs ribet berkualitas pelayanannya akses jalan bagus akses listrik akses pendidikan mudah akses internet mudah kota,gilir gagal total rakyat rakyat lancar mahal pajak bpjs ribet kualitas layan akses jalan bagus akses listrik akses didik mudah akses internet mudah kota,gilir gagal total rakyat rakyat lancar mahal pajak bpjs ribet kualitas layan akses jalan bagus akses listrik akses didik mudah akses internet mudah kota,0.0046000000000000485,"{'neg': 0.0, 'neu': 0.214, 'pos': 0.786, 'compound': 0.9928}","{'neg': 0.714, 'neu': 0.286, 'pos': 0.0, 'compound': -0.9882}",positif
8.20917e+17,Bayouiraone1,sales panci,1.84005e+18,"@Fahrihamzah Daerah khusus nya udh disah kan,,knp ibu kotanya ga sklian disahkan? Artinya pemindahan ibukota ini dipaksakan n sy pribadi curiga ada tekanan dr phak luar om..pasal 63 klo daerah khusus ya khusus aj donk knp ga dialihkan smntara ke daerah istimewa? Artinya Mulyono cuci tgn donk",Sat Sep 28 15:28:13 +0000 2024,negatif,daerah khusus nya udh disah kan knp ibu kotanya ga sklian disahkan artinya pemindahan ibukota ini dipaksakan n sy pribadi curiga ada tekanan dr phak luar om pasal klo daerah khusus ya khusus aj donk knp ga dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn donk,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak_sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak_dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak_sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak_dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya sudah disah kan kenapa ibu kotanya tidak sklian disahkan artinya pemindahan ibukota ini dipaksakan dan saya pribadi curiga ada tekanan dari phak luar om pasal kalau daerah khusus iya khusus saja dong kenapa tidak dialihkan smntara ke daerah istimewa artinya mulyono cuci tgn dong,daerah khusus nya disah kotanya sklian disahkan pemindahan ibukota dipaksakan pribadi curiga tekanan phak om pasal daerah khusus iya khusus dialihkan smntara daerah istimewa mulyono cuci tgn,daerah khusus nya sah kota sklian sah pindah ibukota paksa pribadi curiga tekan phak om pasal daerah khusus iya khusus alih smntara daerah istimewa mulyono cuci tgn,daerah khusus nya sah kota sklian sah pindah ibukota paksa pribadi curiga tekan phak om pasal daerah khusus iya khusus alih smntara daerah istimewa mulyono cuci tgn,-0.36749999999999994,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.6124}","{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.9799}",negatif
2898061285.0,blakrakterus,traveller baper,1.84077e+18,"@realfedinuril @jokowi opini pribadi gue sbg warga sipil, yaaa IKN cuma preyek ambisius jokowi aja buat nyari validasi",Mon Sep 30 15:13:45 +0000 2024,negatif,opini pribadi gue sbg warga sipil ya ibukota negara baru cuma preyek ambisius jokowi aja buat nyari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi saya sebagai warga sipil iya ibukota negara baru cuma preyek ambisius jokowi saja buat mencari validasi,opini pribadi warga sipil iya ibukota negara preyek ambisius jokowi mencari validasi,opini pribadi warga sipil iya ibukota negara preyek ambisius jokowi cari validasi,opini pribadi warga sipil iya ibukota negara preyek ambisius jokowi cari validasi,-0.6124,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.267, 'neu': 0.733, 'pos': 0.0, 'compound': -0.6124}",negatif
1.71864e+18,SatyaPutra53806,Satya Putra Perkasa,1.82836e+18,@tempodotco Bukan jaminan pindah Ibu kota pembangunan akan merata,Tue Aug 27 09:07:47 +0000 2024,negatif,bukan jaminan pindah ibu kota pembangunan akan merata,bukan jaminan pindah ibu kota pembangunan akan merata,bukan_jaminan pindah ibu kota pembangunan akan merata,bukan_jaminan pindah ibu kota pembangunan akan merata,bukan jaminan pindah ibu kota pembangunan akan merata,jaminan pindah kota pembangunan merata,jamin pindah kota bangun rata,jamin pindah kota bangun rata,-0.49960000000000004,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.4588}","{'neg': 0.944, 'neu': 0.056, 'pos': 0.0, 'compound': -0.9584}",negatif
1.633e+18,EBCmedia_,EBC Media,1.83663e+18,"Keputusan Presiden (Keppres) pemindahan ibu kota ke Ibu Kota Nusantara (IKN) belum ditandatangani hingga kini. Apa alasannya?
https://t.co/Q0aLG167kA",Thu Sep 19 05:00:37 +0000 2024,netral,"keputusan presiden keppres pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum ditandatangani hingga kini apa alasannya ",keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum_ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum_ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan ibu kota ke ibu kota nusantara ibukota negara baru belum ditandatangani hingga kini apa alasannya,keputusan presiden keputusan presiden pemindahan kota kota nusantara ibukota negara ditandatangani alasannya,putus presiden putus presiden pindah kota kota nusantara ibukota negara ditandatangani alas,putus presiden putus presiden pindah kota kota nusantara ibukota negara ditandatangani alas,-0.00979999999999992,"{'neg': 0.0, 'neu': 0.28, 'pos': 0.72, 'compound': 0.9584}","{'neg': 0.741, 'neu': 0.259, 'pos': 0.0, 'compound': -0.9682}",negatif
1.04031e+18,NenkMonica,Monica,1.83665e+18,"Kartu Truf utk Menyandera ?
Jokowi belum tandatangani KEPPRES pemindahan ibukota ke IKN.
Sering²lah Puja puji Paduka ! https://t.co/AQSKJcGyUI",Thu Sep 19 06:26:26 +0000 2024,negatif,"kartu truf utk menyandera  jokowi belum tandatangani keppres pemindahan ibukota ke ibukota negara baru  sering lah puja puji paduka",kartu truf untuk menyandera jokowi belum tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf untuk menyandera jokowi belum_tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf untuk menyandera jokowi belum_tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf untuk menyandera jokowi belum tandatangani keputusan presiden pemindahan ibukota ke ibukota negara baru sering lah puja puji paduka,kartu truf menyandera jokowi tandatangani keputusan presiden pemindahan ibukota ibukota negara puja puji paduka,kartu truf sandera jokowi tandatangani putus presiden pindah ibukota ibukota negara puja puji paduka,kartu truf sandera jokowi tandatangani putus presiden pindah ibukota ibukota negara puja puji paduka,0.07979999999999998,"{'neg': 0.0, 'neu': 0.242, 'pos': 0.758, 'compound': 0.9799}","{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.9001}",positif
1.03332e+18,jinjoon11,🍒✨ | ia,1.84072e+18,wkwkwkwk akhirnya nemu orang yg make uu ini bahas ikn anjaaay,Mon Sep 30 12:02:36 +0000 2024,netral,wkwkwkwk akhirnya nemu orang yg make uu ini bahas ibukota negara baru anjay,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk akhirnya nemu orang yang memakai peraturan ini bahas ibukota negara baru anjing,wkwkwkwk nemu orang memakai peraturan bahas ibukota negara anjing,wkwkwkwk nemu orang pakai atur bahas ibukota negara anjing,wkwkwkwk nemu orang pakai atur bahas ibukota negara anjing,-0.09230000000000005,"{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.8402}","{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9325}",negatif
1.77269e+18,pikpikepik,Pikachrut,1.83921e+18,"@asumsico Boy, jgn ngomong doang. Buktiin rakyat mana yang memutuskan ibukota pindah??!!",Thu Sep 26 07:54:24 +0000 2024,negatif,boy jgn ngomong doang buktiin rakyat mana yang memutuskan ibukota pindah,boy jangan mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy jangan_mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy jangan_mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy jangan mengomong saja membuktikan rakyat mana yang memutuskan ibukota pindah,boy mengomong membuktikan rakyat memutuskan ibukota pindah,boy omong bukti rakyat putus ibukota pindah,boy omong bukti rakyat putus ibukota pindah,-0.2497999999999999,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.7184}","{'neg': 0.864, 'neu': 0.136, 'pos': 0.0, 'compound': -0.9682}",negatif
